img,Midjourney,Wikiart
Unprocessed Data/WikiArtFigProcessed/51182dfd9d30fab7a5cdb8b647112fc6c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/e634b33b4190e683e73c80b3da865b87c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/bcd1d3eb714f541eaab1e9416c37b5eec.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/66fd0b8f4d3256edc08237c88d6924e0c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/af2b55154c4d58276439c31e92786619c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/f033eebfc80d9176c97f3493e876b9e1c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/038afb50bcef36cc2ba97f318a0017a3c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/38b3a738c3ad6627c178a0beb978e636c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/27a577906a91d702ed0f12f2160bc519c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/3fb07f15194c66ddafac26d84c449a1cc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/2fa47fdc0ee6a9cae523d7c3775bf23ac.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/7043808bbb4e3eec5c41249279980c89c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/62fc3178b004af653a7b970c29379062c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/8cfb329d953b241a176c027aff2820fdc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/13223c63c995baf809026b05b5f74edbc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/8b3a7dec339527b5776c1a6cf16e693ec.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/05cb2e5f342b0ebdfc18f6d0312fab59c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/b68c81a1eccc68687fa98a294ee2d33ac.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/4a028102b1e5651160cee8a5fb3cf963c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/8822ec5fe6ad5419b5dcaa81199b9f0dc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/48611233ddcc9ff3621ee6974c7eadebc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/da5fd2449de6ffb076d0422ce3c0022dc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/34d6b8d5904e75a2f05f9882e3b77597c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/6e50bd2dd9f5ad86669bc5cdaaf71b63c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/561829ed0e8c5ac3dfa184103b4c7b63c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/96c0afa53ba0636056f398890e177361c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/51f88e7ab766bb4b980f7f204cfdc357c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/b1ce9e4ecb2ed397a6cbfadb031f18fcc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/9b510d53dd099f22937723c5869fbefdc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/5900b184c4219be9fd3210d72e7040fcc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/5a1ca4b7ce6e90bad7cc83a3d371b177c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/337913dbbed5002ad835f41ee14324c9c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/9505c30fd9103e2910cffecf050d0a0ac.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/587974598b47483cfd720be0a7fa3500c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/7e7b766b9d6a28e113f9dee02e70e66dc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/3328f52026c22ec813f4e54c63b67febc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/7928919835f42ac0428564f5a6ffe85dc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/375afcbe708d611771bfe6393893c4fbc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/dafeba7c235711836bdf73c16be32934c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/7e77d3f6431ce353a3142d5195332bf0c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/b2072e639b7624407fa51ddd9958ae1ac.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/61c09ef63471d551eb24ccc59ca5bdc6c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/dc2f878591cd6c78c5c0774d080dc376c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/9ac3836b0cff08ea5f080a3d9414519bc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/a87486432feb216f0f7e9647f42bad96c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/40e876ea35eb0509a8ec21f2d6be91b8c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/7c11e7bdf5f9f9df3a53df4c656058d1c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/9a15976245bda40996e452f137d28885c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/2006d49e79bd1ff3fce34ead43dd2d7fc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/4ddb8825d17df515d82bb0f1a6e72fe2c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/c7d37ce6b2e51d179877801f2757b8b0c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/dff6f4368e930b444e8cab6a4e265466c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/1e55a3195df236fe6187b52f00a67077c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/ccce6be40549256ebb7f3489597101bac.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/76ada26be174c810230606272f1e488fc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/54779bb6be3d2f88ea83d2847b0e2342c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/5081f2751e67cf4ae7b473001c3a42f8c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/1a5c6ae863e70748d8fc989a069fbacdc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/11a7288b49e6209380a5200ed585feedc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/be161d86ffed7e1cb408ac2c8e22bb47c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/ca5cb6bfc0f2503d39bbbe0e79f57c90c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/b33d09ec811990503cfb087c4c4be767c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/99949b2015a96dd67c579ddfa3affe26c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/7ea91ba4c5c31bfa355d770201cd1859c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/78c8d429b1a66e7bd0f5e0f97c28b210c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/888d6db3b503fab8467bf1758a454c6ec.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/7f73666e012c27ee2f4ff586e70779f6c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/15c4da30279880db5128b2edc54a7cc8c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/327eacfd8691897f5d3c4a447d4d22cbc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/0a82ca8aa7d7143b86f5911725d88497c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/91e289607f137b8a8acd17815148ddf6c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/4540ae2c50d8836e4fe74b05a45f4728c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/43998e486e8cb8b118509b44007e87e4c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/037cb7194c7092adbf1b5949a4967aecc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/d5b37cc3988249bdfb4a437f54e925b2c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/fa983f165231f69b3c96773ad4780f42c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/10895885ea27d12dbd801be4c9a5e379c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/53a23154102451968cd9d766b57e62aac.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/349fb4d00c78cc04e68e59c158da8f07c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/a582c756be21863d2e45b36ebf4cd2edc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/aca51db082029266ece90e13a375de57c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/e1f41b7bbc9a9230d5a6dabd9432d621c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/22314ca7cca7df8e88b80048f542466ec.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/4915474dba5e0f1e404d40ac525d71ffc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/801e40b5d27dfe194ddfe8061a1b85c2c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/044d0f3d2b869a47ff8cf168d4d9c5edc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/476fc2b71da72294dc2b328b8ad62f44c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/a1aaccbe0d692d9d06b58bd5478871ddc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/8e283970f9c403df613ebace1a7885b0c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/c5b6af13ec56ef4150016bb66a8a22ebc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/a02b1723b71c8a375001adb81a6ac519c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/309f3341ba7f4e59c323b780366e0c7ac.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/aa4b066c711ce5017b2e7169d09c148bc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/942a59ece4ba9e6ad5dbeea76a7df2b8c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/ff4459fdeee1a3a8741cd2845c413726c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/874f3878936e5cd7760195805e81484fc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/2f6c6fbaade2ee662b5cebe13a98c5cac.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/1ac9aca459be04b25bcae5ecc247faebc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/1202999fc3a95be499a40da1cf974bc3c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/b563c385cdfa60336e14144b95efe890c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/3b6c611dab3172ed60c2259cde4204bcc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/afb7942c612df8325d60f0803f2ac0fbc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/b1a7e716d1725ce2419f7fb46ecb954cc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/0accb33beb3ed72563ff7700af8b993ac.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/942f2a87f47ddfef7fb27c5b97857a2fc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/972fbb4dc4a2b3511e076349bf3f8828c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/c75502ef2f8f6c4c740301e04c065f74c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/3a5579145131b2ba462649c29f866a9bc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/5758c9f8988f2daab5121fd7d3085f9fc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/b85555f583a82eb464a144226211766ec.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/b46eedc722c488423ecb55694e43d780c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/8b3510f79ef0295bed3e32b9164345ddc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/a5081e19479e0dfe14a0d76f8abe975cc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/17bd07f5dfeacb3c0cf0c7e59068d5f8c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/86c37c2ce53835a3ad1419985ff5101fc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/b0d10f31daae27776cc4fa6d1a278626c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/ef16220c3c5150d3e4f7bfce6f04c5fdc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/eec82197efb6c40c79ba52c8c419db3fc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/ff63efc28beb4c32b65f49766573d87cc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/82e106df5b03bc69ff4a022f7a1dd5bbc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/ccc5af93e1bd59c989b7601dda6c34b1c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/ba8dc1065955b58a22c9b53db503b5fcc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/7fe6d8acb0f9e741511da289810c82aac.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/29b792fd027d0d2211984f7824e1967bc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/8dca6d8b8301b2acf0474815375f7b1cc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/60c760bfefb9364525fab8bf2a7ee921c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/9c27149f10df9faad9d027357a591dcbc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/384fad9d927b75b5e26e7e22a3b64630c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/0b058f8c76c6b5d7ce96ba7fd3b51041c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/def757299aba541f92dbfd0c1a65dd05c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/4f3d39d5a3228ab993f8d893378901a3c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/4fd51e5b85c6299de6383b168fc1a692c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/aa3ee7190641b5cb08d1b5c5ac8ad63fc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/e8b0742a889f33471005460384fec46fc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/ae432a918d3522d4c2523861c7138fb4c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/41d023552c6f0a9d980308f9b3255227c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/dadcbec28351533dd4fbfb7db4af73a3c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/1dc521a95232298a10510b432af0c64ec.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/91b23988a16baaa8ca8453565700d23dc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/16c055a45e1aebfd3f4d1a93365ef51bc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/e1fd22f7873275a9ac0b0adc5f85e61ec.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/6fb17d9d9f64b64b0110a3be9073e843c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/06d485fa566a28c3e886bd17f5dd4cf5c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/2dab46f7ba5e3c1f22c90f42f8d79d05c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/1fb5cfe246a36e223286e293c07f127ec.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/97f8d6fd669e111835da308e30baf914c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/25bc5723a6aa4ffa338daac8e84e462fc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/c918716f3742ba5584bd83b3a8afeab3c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/1503399e9185c3db3671dda64c7cf07fc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/70cca0735342d3d5f10bf6c96fb0724fc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/4480bb53283864d63a29825774c0a1c2c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/ddae11ff8904978811f26be95947d87ec.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/d39c3486b89508204eca240b1937a822c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/6fa6a2efad2e51ceee6a505f60fa4244c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/d9a7da4592b7ce4271d85852365ebc3bc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/223d9a5401b2832d05a5f930b2c4b464c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/24667b8d5b708d2b3990bd858211d70ec.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/d3a13e618a473220d24aa8b5b086e768c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/9ba3765b900d2e78c7aac08a1d4a1c84c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/0235e4813dd051156749ae647d493617c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/49152b6f5d19d002387a3943b88eb816c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/17bb0babc9ddec7315a57f8675ffe0cdc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/64782cb8bfb56cf69ec6ec7f82750d42c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/34254a16ff659420b39c77a2183e4a98c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/d59d8be1a84e8612ec8b8ea91333067ec.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/2ecf731e253384733d8b2313352c3ae6c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/afd66d57217f57ea9218d8e8a8e237e7c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/76aeae6902f2425ff2fe146413ca5665c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/ef0366f3c8ae19b1276269373b0b5d22c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/2179449d1a46db56e2d205ec03d3b53cc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/1ca1d8ead2025e1d18e18bf659f8983fc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/42fa4227a9570120d50e453d84705d93c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/eda6d7e141ac71b9667f926939fd9646c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/7909814ca67809290d5b98f102cce9d9c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/bc4cea658513dad86ffc7276ba88d76ec.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/c0d0ccd136fd635cc42b4c23fc238ec7c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/466487f6a976d545486ca8ad1f3a9064c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/4b6c3c07407012b99a59897ff6b8857ac.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/5c2daa0bfdd3afd2542ac5443c335a32c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/92b3a30a9aab3eb6e64591b2fd8c3defc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/74ff39aa5a2fa8c849a07ec62fae6882c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/3680b56956e56cf96ea3256b9014d35cc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/644c16fc83e7b5fedeb00660249cabbec.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/b0aeba9331ef3ef8b27688629cfe231ac.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/5ca181baf088dbfec44a7add07acae03c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/c18693a3094969c30c5e350a1475fe9cc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/cb0207a1d8b307f4bed8928e60e65959c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/c33f23215b968cb46f8566e202602fd6c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/40b7c95593dc2861a90011abcf3b13fac.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/3f46b8a28747532872d5102589894086c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/79e4d0d79342dfba834935fd1288fabfc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/2d0ca3c4028ff590a0ff7f6141740e7bc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/bab80c6ad5344be1062ceb61f52349f6c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/264eb0a800f3f7053d42f0d75c473d33c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/5159b1ed32399a0fb811e0f5276841e4c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/13d274e52855a20d94c04c16094d3ecac.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/2da08ab38b06bedbec247308f778a905c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/e98cbf8e8392b7a3eaa37680795d2601c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/e86ca8e65ec23f56c8b4709a3f220ab6c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/6fa925af84aa97569a6211c931a05fb8c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/8f4976e17570c64a7ed09fde3508433cc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/efb012a52b81156c68e6983b48de6832c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/76045c5399d182cc28b912d40bdcb1ccc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/4f0b5c1af1fedb036c9753731d3254bdc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/702ffab297fb821f1241e97a50169139c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/0114bd98741bea61a75b2cc64bdd4299c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/34b1b8e7ec6dfb27e21b41d0d16102d7c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/c0496f8c16403c30a3f0409a378274bcc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/109d0e25ddb747fa3d1c8c61b71dce7cc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/7140fc8e34fb12f56c391a11c2ea19f9c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/f90ab388f8f6cf5d6c962776c25637dcc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/633d3ab570f20b44a1e831d3149aaaa3c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/9f19ca84e2a588011475d41cf683e292c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/0d8ecd3385115c6e99536ea9325cf1dac.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/66700959daaeca1cf4650cda1c9bff99c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/21c3dfb9849251d47460573c57a85ef9c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/b6e5dd9a0ff781f7f6c8dfab24c53968c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/5782087f16d07a6e415a465537bafdecc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/edf69b937d0d4f45df2e2a651f8b57dac.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/047bba10435636a3fd7c0e43e9058e3ec.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/8ce1dab155595598d626cae820594fa0c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/4776ed949eef80e83b5260385565012ec.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/fa6498d26a011834a316a95ff4b44af6c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/ab14daaf4f6b0e3402c24b87109d18b8c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/225adde2b8a39739afaa78a9375f304dc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/61783e6fa71650bc31d7dd200c84873dc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/7ce2ee3e478dc2055f96c06f14b7a3e8c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/90fe8568a97d4252dd2b0033375b146fc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/8e029200dce1f6ca434c867ec0487328c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/8e3e6f5e6883e5fecbfa4a975bbdcd20c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/6ee3007de3fef06344cd2e89b0dc1196c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/c5a8ba9847661eb1f15471bf63a2aa1ac.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/a29ddaa2ec3563f6e1f82bcef78eb7b6c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/b7c8be06202dfef607437347dce3c457c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/dfd88ab6d2471c0b65504c302a664e7fc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/acf10054631c8f0c7ee2d6d58a15f414c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/f8534a90407b5a0ec1bb59071a9e410ec.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/75e32d6917dcc95ba50d3a5250d6e9e7c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/3635538780d534c5edc9a1254d82427dc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/2de6732e31f17131a33aa47be9de6b6fc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/ec5cd2cfdd910ed260cca804434cb526c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/659f5bf736f2e2abfb11670ef45012b9c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/f65ede5683cd90c6469277b81e7510bac.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/3070f912299ce16a239a3d908591894dc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/9aa4866a6dc51a3bf9d7f187d0266fcdc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/dac52cc8de0417a3ea28bb410f09e59ec.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/5a18a86bf4eba56207962d82ab46f8f2c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/52838585dfe4639b6cc519c6c9bfa1b9c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/776ee912562da29ef6ffd18bc82f1648c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/441b66ec26317ea24ee0f7177dcb1f2cc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/f9ae3d2434accb7c1b73077ffd0cba1fc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/3fb19f0107302e6f021e667363ab856ac.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/3db2ee7afd1f46b8350bb5472ff7140dc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/9ed78a42dbc758b5d83243f9a1c436dbc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/8c05e0ba40d8a20e2552d86f3abaff5ec.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/1275cc3d3a9800235efebdb032d41fc7c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/03e8898794f1ddb52606bcdc2e21c6eac.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/e2c51e2f9e98000278522e5ab6e3f739c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/135e8634d4ecf18069a474e5179aa87ec.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/f2c324c8a739ce9cf3f875589fc3c198c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/300359a85a6ac17016f147d8126e4d72c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/9512358c505e6475ba006ad03615a848c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/2b9adba0ecb20f81e0dbfaba3604b33dc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/1769a8d7f07563b81574aaee4d6e1a65c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/e23b610cb12fc6d045f646642a8e7215c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/72847d5d48c03c04d16d8a69b1b2204fc.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/98f770f24e95bec98b745d444360df61c.jpg,0,1
Unprocessed Data/WikiArtFigProcessed/caee42b66a6f09fa0b197ec246b5ff5ac.jpg,0,1
